Disney+ BR;The X-Files;Série;1993;11;218;Mystery Sci-Fi & Fantasy Crime;Chris Carter;8.378;14+;
Disney+ BR;How to Get Away with Murder;Série;2014;6;90;Crime Drama Mystery;Peter Nowalk;7.8;14+;43
Disney+ BR;Raven's Home;Série;2017;6;122;Family Comedy Drama;Jed Elinoff;7.8;Livre;25
Disney+ BR;Sofia the First;Série;2013;4;113;Family Animation Kids;Craig Gerber;7.2;TV-Y;23
Disney+ BR;Marvel's Daredevil;Série;2015;3;39;Crime Drama Action & Adventure;Drew Goddard;8.2;16+;
Disney+ BR;Malcolm in the Middle;Série;2000;7;151;Comedy;Linwood Boomer;8.475;10+;22
Disney+ BR;Bluey;Série;2018;3;153;Animation Kids Comedy;Joe Brumm;8.602;TV-Y;7
Disney+ BR;PJ Masks;Série;2015;5;260;Animation Family Kids Sci-Fi & Fantasy Comedy;Romuald Racioppo;4.8;TV-Y;12
Disney+ BR;The Handmaid's Tale;Série;2017;6;66;Drama Sci-Fi & Fantasy;Bruce Miller;8.2;16+;
Disney+ BR;Lost;Série;2004;6;118;Mystery Action & Adventure Drama;J.J. Abrams;7.944;14+;
Disney+ BR;Desperate Housewives;Série;2004;8;179;Mystery Drama Comedy;Marc Cherry;7.917;14+;
Disney+ BR;Fish Hooks;Série;2010;3;109;Animation Comedy Kids;Noah Z. Jones;6.5;Livre;15
Disney+ BR;Scandal;Série;2012;7;124;Drama;Shonda Rhimes;7.151;14+;43
Disney+ BR;Prison Break;Série;2005;5;88;Action & Adventure Crime Drama;Paul T. Scheuring;8.08;14+;45
Disney+ BR;Rapunzel's Tangled Adventure;Série;2017;3;59;Kids Animation Comedy;Chris Sonnenburg;7.3;Livre;21
Disney+ BR;Grey's Anatomy;Série;2005;21;447;Drama;Shonda Rhimes;8.226;14+;
Disney+ BR;Kickin' It;Série;2011;4;85;Family Action & Adventure Comedy;Jim O'Doherty;8.3;TV-Y7;23
Disney+ BR;Godfather of Harlem;Série;2019;4;40;Drama Crime;Paul Eckstein;8.1;16+;
Disney+ BR;The Ghost and Molly McGee;Série;2021;2;78;Animation Sci-Fi & Fantasy Kids;Bill Motz;8.2;TV-Y7;11
Disney+ BR;Girl Meets World;Série;2014;3;71;Comedy Family;Michael Jacobs;8.3;Livre;23
Disney+ BR;Once Upon a Time;Série;2011;7;156;Drama Sci-Fi & Fantasy;Edward Kitsis;7.374;10+;43
Disney+ BR;How I Met Your Mother;Série;2005;9;208;Comedy;Craig Thomas;8.144;14+;22
Disney+ BR;Criminal Minds;Série;2005;18;354;Crime Drama Mystery;Jeff Davis;8.307;16+;42
Disney+ BR;Pair of Kings;Série;2010;3;69;Family Action & Adventure Comedy Sci-Fi & Fantasy;Dan Cross;8.0;TV-Y7;30
Disney+ BR;The Day of the Jackal;Série;2024;1;10;Drama Action & Adventure Mystery;Ronan Bennett;8.224;16+;
Disney+ BR;Sons of Anarchy;Série;2008;7;92;Crime Drama;Kurt Sutter;8.427;16+;45
Disney+ BR;Elena of Avalor;Série;2016;3;81;Animation Kids;Craig Gerber;0.0;Livre;
Disney+ BR;Bones;Série;2005;12;246;Crime Drama;Hart Hanson;8.218;14+;
