Plataforma;Título;Tipo de Conteúdo;Ano de Lançamento;Nº Temporadas/Filmes na Saga;Nº de Episódios;Género;Produtor/Artista;Classificação IMDb;Classificação Etária (PEGI);Duração (minutos)
Crunchyroll;Attack on Titan;TV;2013;NULL;25.0;ANIME;NULL;9.1;16+;24.0
Crunchyroll;Demon Slayer: Kimetsu no Yaiba;TV;2019;NULL;26.0;ANIME;NULL;8.6;16+;24.0
Crunchyroll;Death Note;TV;2006;NULL;37.0;ANIME;NULL;8.9;14+;23.0
Crunchyroll;JUJUTSU KAISEN;TV;2020;NULL;24.0;ANIME;NULL;8.5;16+;24.0
Crunchyroll;My Hero Academia;TV;2016;NULL;13.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Hunter x Hunter (2011);TV;2011;NULL;148.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;One-Punch Man;TV;2015;NULL;12.0;ANIME;NULL;8.7;10+;24.0
Crunchyroll;Tokyo Ghoul;TV;2014;NULL;12.0;ANIME;NULL;7.7;16+;24.0
Crunchyroll;Attack on Titan Season 2;TV;2017;NULL;12.0;ANIME;NULL;7.5;Not Rated;25.0
Crunchyroll;Sword Art Online;TV;2012;NULL;25.0;ANIME;NULL;7.5;14+;23.0
Crunchyroll;Fullmetal Alchemist: Brotherhood;TV;2009;NULL;64.0;ANIME;NULL;9.1;14+;25.0
Crunchyroll;ONE PIECE;TV;1999;NULL;;ANIME;NULL;9.0;14+;24.0
Crunchyroll;Naruto;TV;2002;NULL;220.0;ANIME;NULL;8.4;10+;23.0
Crunchyroll;Your Name.;MOVIE;2016;NULL;1.0;ANIME;NULL;8.4;10+;107.0
Crunchyroll;Attack on Titan Season 3;TV;2018;NULL;12.0;ANIME;NULL;8.3;N/A;24.0
Crunchyroll;My Hero Academia Season 2;TV;2017;NULL;25.0;ANIME;NULL;6.2;16+;24.0
Crunchyroll;The Promised Neverland;TV;2019;NULL;12.0;ANIME;NULL;8.2;14+;23.0
Crunchyroll;Attack on Titan Final Season;TV;2020;NULL;16.0;ANIME;NULL;8.4;N/A;24.0
Crunchyroll;Assassination Classroom;TV;2015;NULL;22.0;ANIME;NULL;6.1;M;23.0
Crunchyroll;Mob Psycho 100;TV;2016;NULL;12.0;ANIME;NULL;8.5;14+;24.0
Crunchyroll;My Hero Academia Season 3;TV;2018;NULL;25.0;ANIME;NULL;8.3;12+;24.0
Crunchyroll;Your lie in April;TV;2014;NULL;22.0;ANIME;NULL;8.5;10+;23.0
Crunchyroll;ERASED;TV;2016;NULL;12.0;ANIME;NULL;8.4;14+;23.0
Crunchyroll;Naruto: Shippuden;TV;2007;NULL;500.0;ANIME;NULL;8.7;10+;23.0
Crunchyroll;Attack on Titan Season 3 Part 2;TV;2019;NULL;10.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Re:ZERO -Starting Life in Another World-;TV;2016;NULL;25.0;ANIME;NULL;8.1;14+;25.0
Crunchyroll;"Steins;Gate";TV;2011;NULL;24.0;ANIME;NULL;8.8;14+;24.0
Crunchyroll;HAIKYU!!;TV;2014;NULL;25.0;ANIME;NULL;8.7;14+;24.0
Crunchyroll;Rascal Does Not Dream of Bunny Girl Senpai;TV;2018;NULL;13.0;ANIME;NULL;8.0;14+;25.0
Crunchyroll;Black Clover;TV;2017;NULL;170.0;ANIME;NULL;8.2;10+;24.0
Crunchyroll;Noragami;TV;2014;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;No Game, No Life;TV;2014;NULL;12.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Kaguya-sama: Love is War;TV;2019;NULL;12.0;ANIME;NULL;8.5;14+;24.0
Crunchyroll;Toradora!;TV;2008;NULL;25.0;ANIME;NULL;7.9;14+;24.0
Crunchyroll;Dr. STONE;TV;2019;NULL;24.0;ANIME;NULL;8.1;14+;24.0
Crunchyroll;My Hero Academia Season 4;TV;2019;NULL;25.0;ANIME;NULL;7.0;12+;24.0
Crunchyroll;SPY x FAMILY;TV;2022;NULL;12.0;ANIME;NULL;8.3;14+;24.0
Crunchyroll;KONOSUBA -God's blessing on this wonderful world!;TV;2016;NULL;10.0;ANIME;NULL;7.8;14+;23.0
Crunchyroll;Parasyte -the maxim-;TV;2014;NULL;24.0;ANIME;NULL;8.3;16+;24.0
Crunchyroll;Horimiya;TV;2021;NULL;13.0;ANIME;NULL;8.0;14+;24.0
Crunchyroll;Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train;MOVIE;2020;NULL;1.0;ANIME;NULL;8.2;16+;117.0
Crunchyroll;DARLING in the FRANXX;TV;2018;NULL;24.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Code Geass: Lelouch of the Rebellion;TV;2006;NULL;25.0;ANIME;NULL;6.6;12+;24.0
Crunchyroll;Bleach;TV;2004;NULL;366.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Death Parade;TV;2015;NULL;12.0;ANIME;NULL;7.8;16+;23.0
Crunchyroll;Blue Exorcist;TV;2011;NULL;25.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;JoJo's Bizarre Adventure (TV);TV;2012;NULL;26.0;ANIME;NULL;8.5;14+;24.0
Crunchyroll;Cowboy Bebop;TV;1998;NULL;26.0;ANIME;NULL;8.9;14+;24.0
Crunchyroll;One-Punch Man Season 2;TV;2019;NULL;12.0;ANIME;NULL;7.3;N/A;24.0
Crunchyroll;Fire Force;TV;2019;NULL;24.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Sword Art Online II;TV;2014;NULL;24.0;ANIME;NULL;7.0;N/A;24.0
Crunchyroll;Angel Beats!;TV;2010;NULL;13.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;The Rising of the Shield Hero;TV;2019;NULL;25.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;Mob Psycho 100 II;TV;2019;NULL;13.0;ANIME;NULL;7.2;N/A;24.0
Crunchyroll;Demon Slayer: Kimetsu no Yaiba Entertainment District Arc;TV;2021;NULL;11.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Tokyo Revengers;TV;2021;NULL;24.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;The Future Diary;TV;2011;NULL;26.0;ANIME;NULL;7.4;16+;23.0
Crunchyroll;Kaguya-sama: Love is War?;TV;2020;NULL;12.0;ANIME;NULL;NULL;Livre;25.0
Crunchyroll;That Time I Got Reincarnated as a Slime;TV;2018;NULL;24.0;ANIME;NULL;8.1;10+;24.0
Crunchyroll;Charlotte;TV;2015;NULL;13.0;ANIME;NULL;7.5;10+;24.0
Crunchyroll;Kill la Kill;TV;2013;NULL;24.0;ANIME;NULL;7.9;16+;24.0
Crunchyroll;Bungo Stray Dogs;TV;2016;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Classroom of the Elite;TV;2017;NULL;12.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;Mushoku Tensei: Jobless Reincarnation;TV;2021;NULL;11.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Food Wars!;TV;2015;NULL;24.0;ANIME;NULL;8.1;14+;25.0
Crunchyroll;JUJUTSU KAISEN Season 2;TV;2023;NULL;23.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Anohana: The Flower We Saw That Day;TV;2011;NULL;11.0;ANIME;NULL;8.1;10+;22.0
Crunchyroll;Tokyo Ghoul √A;TV;2015;NULL;12.0;ANIME;NULL;7.5;16+;24.0
Crunchyroll;Attack on Titan Final Season Part 2;TV;2022;NULL;12.0;ANIME;NULL;6.8;Unrated;24.0
Crunchyroll;HAIKYU!! 2nd Season;TV;2015;NULL;25.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;The Devil is a Part-Timer!;TV;2013;NULL;13.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;My Hero Academia Season 5;TV;2021;NULL;25.0;ANIME;NULL;7.5;Unrated;24.0
Crunchyroll;Made in Abyss;TV;2017;NULL;13.0;ANIME;NULL;8.3;14+;25.0
Crunchyroll;Is It Wrong to Try to Pick Up Girls in a Dungeon?;TV;2015;NULL;13.0;ANIME;NULL;7.4;16+;24.0
Crunchyroll;Overlord;TV;2015;NULL;13.0;ANIME;NULL;7.6;16+;24.0
Crunchyroll;Another;TV;2012;NULL;12.0;ANIME;NULL;7.5;16+;24.0
Crunchyroll;JUJUTSU KAISEN 0;MOVIE;2021;NULL;1.0;ANIME;NULL;7.8;12+;105.0
Crunchyroll;Fairy Tail;TV;2009;NULL;175.0;ANIME;NULL;7.9;14+;24.0
Crunchyroll;KONOSUBA -God's blessing on this wonderful world! 2;TV;2017;NULL;10.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;Soul Eater;TV;2008;NULL;51.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;HAIKYU!! 3rd Season;TV;2016;NULL;10.0;ANIME;NULL;N/A;N/A;25.0
Crunchyroll;Assassination Classroom 2;TV;2016;NULL;25.0;ANIME;NULL;5.7;M;23.0
Crunchyroll;Gurren Lagann;TV;2007;NULL;27.0;ANIME;NULL;8.3;14+;24.0
Crunchyroll;PSYCHO-PASS;TV;2012;NULL;22.0;ANIME;NULL;8.1;16+;23.0
Crunchyroll;Solo Leveling;TV;2024;NULL;12.0;ANIME;NULL;8.5;16+;24.0
Crunchyroll;Code Geass: Lelouch of the Rebellion R2;TV;2008;NULL;25.0;ANIME;NULL;4.5;12+;24.0
Crunchyroll;Re:ZERO -Starting Life in Another World- Season 2;TV;2020;NULL;13.0;ANIME;NULL;NULL;Livre;26.0
Crunchyroll;Hyouka;TV;2012;NULL;22.0;ANIME;NULL;7.7;14+;26.0
Crunchyroll;Frieren: Beyond Journey’s End;TV;2023;NULL;28.0;ANIME;NULL;8.9;14+;24.0
Crunchyroll;Fate/Zero;TV;2011;NULL;13.0;ANIME;NULL;8.2;16+;24.0
Crunchyroll;Bakemonogatari;TV;2009;NULL;15.0;ANIME;NULL;8.0;14+;24.0
Crunchyroll;The Disastrous Life of Saiki K.;TV_SHORT;2016;NULL;120.0;ANIME;NULL;8.3;14+;5.0
Crunchyroll;Miss Kobayashi's Dragon Maid;TV;2017;NULL;13.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;JoJo's Bizarre Adventure: Stardust Crusaders;TV;2014;NULL;24.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;The Promised Neverland Season 2;TV;2021;NULL;11.0;ANIME;NULL;7.3;12+;23.0
Crunchyroll;Tower of God;TV;2020;NULL;13.0;ANIME;NULL;7.5;14+;25.0
Crunchyroll;Demon Slayer: Kimetsu no Yaiba Mugen Train Arc;TV;2021;NULL;7.0;ANIME;NULL;N/A;N/A;23.0
Crunchyroll;Dr. STONE: STONE WARS;TV;2021;NULL;11.0;ANIME;NULL;7.6;16+;24.0
Crunchyroll;Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc;TV;2023;NULL;11.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Noragami Aragoto;TV;2015;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Puella Magi Madoka Magica;TV;2011;NULL;12.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Rent-a-Girlfriend;TV;2020;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;JoJo's Bizarre Adventure: Diamond is Unbreakable;TV;2016;NULL;39.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Tokyo Ghoul:re;TV;2018;NULL;12.0;ANIME;NULL;6.6;16+;24.0
Crunchyroll;Fruits Basket (2019);TV;2019;NULL;25.0;ANIME;NULL;8.6;14+;24.0
Crunchyroll;To Your Eternity;TV;2021;NULL;20.0;ANIME;NULL;8.3;16+;25.0
Crunchyroll;The God of High School;TV;2020;NULL;13.0;ANIME;NULL;7.2;10+;24.0
Crunchyroll;That Time I Got Reincarnated as a Slime Season 2;TV;2021;NULL;12.0;ANIME;NULL;5.7;16+;24.0
Crunchyroll;The Quintessential Quintuplets;TV;2019;NULL;12.0;ANIME;NULL;7.6;10+;24.0
Crunchyroll;GOBLIN SLAYER;TV;2018;NULL;12.0;ANIME;NULL;7.4;16+;24.0
Crunchyroll;Durarara!!;TV;2010;NULL;24.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;HAIKYU!! TO THE TOP;TV;2020;NULL;13.0;ANIME;NULL;6.0;N/A;24.0
Crunchyroll;Mushoku Tensei: Jobless Reincarnation Cour 2;TV;2021;NULL;12.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Hell’s Paradise;TV;2023;NULL;13.0;ANIME;NULL;8.1;16+;24.0
Crunchyroll;Gintama;TV;2006;NULL;201.0;ANIME;NULL;N/A;N/A;25.0
Crunchyroll;JoJo's Bizarre Adventure: Golden Wind;TV;2018;NULL;39.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;WONDER EGG PRIORITY;TV;2021;NULL;12.0;ANIME;NULL;7.3;16+;23.0
Crunchyroll;Fire Force Season 2;TV;2020;NULL;24.0;ANIME;NULL;6.5;12+;24.0
Crunchyroll;Sword Art Online: Alicization;TV;2018;NULL;24.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;86 EIGHTY-SIX;TV;2021;NULL;11.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Terror in Resonance;TV;2014;NULL;11.0;ANIME;NULL;7.8;14+;23.0
Crunchyroll;DAN DA DAN;TV;2024;NULL;12.0;ANIME;NULL;8.2;16+;24.0
Crunchyroll;Re:ZERO -Starting Life in Another World- Season 2 Part 2;TV;2021;NULL;12.0;ANIME;NULL;N/A;N/A;30.0
Crunchyroll;Kuroko's Basketball;TV;2012;NULL;25.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Kaguya-sama: Love is War -Ultra Romantic-;TV;2022;NULL;13.0;ANIME;NULL;8.5;N/A;24.0
Crunchyroll;Samurai Champloo;TV;2004;NULL;26.0;ANIME;NULL;8.5;16+;24.0
Crunchyroll;Nisekoi;TV;2014;NULL;20.0;ANIME;NULL;7.2;10+;24.0
Crunchyroll;Food Wars! The Second Plate;TV;2016;NULL;13.0;ANIME;NULL;7.3;10+;24.0
Crunchyroll;DON'T TOY WITH ME, MISS NAGATORO;TV;2021;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Fate/stay night: Unlimited Blade Works;TV;2014;NULL;13.0;ANIME;NULL;8.0;14+;24.0
Crunchyroll;Overlord II;TV;2018;NULL;13.0;ANIME;NULL;6.6;16+;24.0
Crunchyroll;Black Butler;TV;2008;NULL;24.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;My Little Monster;TV;2012;NULL;13.0;ANIME;NULL;5.6;16+;24.0
Crunchyroll;Golden Time;TV;2013;NULL;24.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;The Misfit of Demon King Academy: History’s Strongest Demon King Reincarnates and Goes to School with His Descendants;TV;2020;NULL;13.0;ANIME;NULL;8.5;16+;24.0
Crunchyroll;Plastic Memories;TV;2015;NULL;13.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;HAIKYU‼ TO THE TOP Part 2;TV;2020;NULL;12.0;ANIME;NULL;7.5;N/A;24.0
Crunchyroll;Saga of Tanya the Evil;TV;2017;NULL;12.0;ANIME;NULL;7.6;16+;24.0
Crunchyroll;Ouran High School Host Club;TV;2006;NULL;26.0;ANIME;NULL;8.1;14+;24.0
Crunchyroll;Dragon Ball Z;TV;1989;NULL;291.0;ANIME;NULL;8.8;10+;24.0
Crunchyroll;ReLIFE;ONA;2016;NULL;13.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Deadman Wonderland;TV;2011;NULL;12.0;ANIME;NULL;7.0;16+;24.0
Crunchyroll;That Time I Got Reincarnated as a Slime Season 2 Part 2;TV;2021;NULL;12.0;ANIME;NULL;5.7;16+;24.0
Crunchyroll;5 Centimeters per Second;MOVIE;2007;NULL;3.0;ANIME;NULL;7.5;10+;22.0
Crunchyroll;Fate/Zero Season 2;TV;2012;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;MASHLE: MAGIC AND MUSCLES;TV;2023;NULL;12.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;Guilty Crown;TV;2011;NULL;22.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;The Ancient Magus' Bride;TV;2017;NULL;24.0;ANIME;NULL;7.6;14+;25.0
Crunchyroll;Bungo Stray Dogs 2;TV;2016;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Blue Spring Ride;TV;2014;NULL;12.0;ANIME;NULL;7.5;14+;23.0
Crunchyroll;Date A Live;TV;2013;NULL;12.0;ANIME;NULL;6.9;14+;23.0
Crunchyroll;Is It Wrong to Try to Pick Up Girls in a Dungeon? II;TV;2019;NULL;12.0;ANIME;NULL;7.2;16+;24.0
Crunchyroll;Prison School;TV;2015;NULL;12.0;ANIME;NULL;7.5;16+;24.0
Crunchyroll;Overlord III;TV;2018;NULL;13.0;ANIME;NULL;6.6;16+;24.0
Crunchyroll;Nichijou - My Ordinary Life;TV;2011;NULL;26.0;ANIME;NULL;8.3;14+;23.0
Crunchyroll;Log Horizon;TV;2013;NULL;25.0;ANIME;NULL;7.5;10+;25.0
Crunchyroll;SK8 the Infinity;TV;2021;NULL;12.0;ANIME;NULL;8.0;14+;24.0
Crunchyroll;Toilet-bound Hanako-kun;TV;2020;NULL;12.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;Yuri!!! on ICE;TV;2016;NULL;12.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Serial Experiments Lain;TV;1998;NULL;13.0;ANIME;NULL;8.1;14+;23.0
Crunchyroll;Danganronpa: The Animation;TV;2013;NULL;13.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;TONIKAWA: Over The Moon For You;TV;2020;NULL;12.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Orange;TV;2016;NULL;13.0;ANIME;NULL;7.6;10+;24.0
Crunchyroll;Chivalry of a Failed Knight;TV;2015;NULL;12.0;ANIME;NULL;7.2;16+;23.0
Crunchyroll;Kimi ni Todoke: From Me to You;TV;2009;NULL;25.0;ANIME;NULL;7.8;10+;23.0
Crunchyroll;The Rising of the Shield Hero Season 2;TV;2022;NULL;13.0;ANIME;NULL;7.8;12+;24.0
Crunchyroll;Masamune-kun's Revenge;TV;2017;NULL;12.0;ANIME;NULL;6.5;TV-13;24.0
Crunchyroll;Food Wars! The Third Plate;TV;2017;NULL;12.0;ANIME;NULL;7.5;16+;24.0
Crunchyroll;Tokyo Ghoul:re 2;TV;2018;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Magi: The Labyrinth of Magic;TV;2012;NULL;25.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Classroom of the Elite Season 2;TV;2022;NULL;13.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Monthly Girls' Nozaki-kun;TV;2014;NULL;12.0;ANIME;NULL;7.5;10+;23.0
Crunchyroll;Blood Blockade Battlefront;TV;2015;NULL;12.0;ANIME;NULL;7.2;16+;25.0
Crunchyroll;Boruto: Naruto Next Generations;TV;2017;NULL;293.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Dragon Ball;TV;1986;NULL;153.0;ANIME;NULL;8.5;14+;25.0
Crunchyroll;The Apothecary Diaries;TV;2023;NULL;24.0;ANIME;NULL;8.5;14+;23.0
Crunchyroll;Solo Leveling Season 2 -Arise from the Shadow-;TV;2025;NULL;13.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;My Hero Academia: Two Heroes;MOVIE;2018;NULL;1.0;ANIME;NULL;7.3;12+;96.0
Crunchyroll;Mushoku Tensei: Jobless Reincarnation Season 2;TV;2023;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Kaiju No.8;TV;2024;NULL;12.0;ANIME;NULL;8.3;16+;24.0
Crunchyroll;"Steins;Gate 0";TV;2018;NULL;23.0;ANIME;NULL;8.4;14+;24.0
Crunchyroll;Domestic Girlfriend;TV;2019;NULL;12.0;ANIME;NULL;6.8;16+;25.0
Crunchyroll;The Quintessential Quintuplets 2;TV;2021;NULL;12.0;ANIME;NULL;7.3;12+;24.0
Crunchyroll;Angels of Death;TV;2018;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;Sword Art Online: Alicization - War of Underworld;TV;2019;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;March comes in like a lion;TV;2016;NULL;22.0;ANIME;NULL;8.3;10+;25.0
Crunchyroll;Arifureta: From Commonplace to World's Strongest;TV;2019;NULL;13.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;Ranking of Kings;TV;2021;NULL;23.0;ANIME;NULL;8.4;14+;23.0
Crunchyroll;given;TV;2019;NULL;11.0;ANIME;NULL;8.2;N/A;23.0
Crunchyroll;Dragon Ball Super;TV;2015;NULL;131.0;ANIME;NULL;8.3;10+;24.0
Crunchyroll;Demon Slayer: Kimetsu no Yaiba Hashira Training Arc;TV;2024;NULL;8.0;ANIME;NULL;N/A;N/A;30.0
Crunchyroll;Cells at Work!;TV;2018;NULL;13.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;Fate/stay night: Unlimited Blade Works 2nd Season;TV;2015;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Kiznaiver;TV;2016;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;The Melancholy of Haruhi Suzumiya;TV;2006;NULL;14.0;ANIME;NULL;7.7;14+;23.0
Crunchyroll;SPY x FAMILY Season 2;TV;2023;NULL;12.0;ANIME;NULL;4.7;Not Rated;24.0
Crunchyroll;Bungo Stray Dogs 3;TV;2019;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;How NOT to Summon a Demon Lord;TV;2018;NULL;12.0;ANIME;NULL;7.0;16+;24.0
Crunchyroll;91 Days;TV;2016;NULL;12.0;ANIME;NULL;7.6;16+;24.0
Crunchyroll;The Case Study of Vanitas;TV;2021;NULL;12.0;ANIME;NULL;7.6;14+;23.0
Crunchyroll;Tsuredure Children;TV_SHORT;2017;NULL;12.0;ANIME;NULL;7.2;14+;13.0
Crunchyroll;Lycoris Recoil;TV;2022;NULL;13.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Daily Lives of High School Boys;TV;2012;NULL;12.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;Shikimori's Not Just a Cutie;TV;2022;NULL;12.0;ANIME;NULL;6.7;E10+;23.0
Crunchyroll;Is It Wrong to Try to Pick Up Girls in a Dungeon? III;TV;2020;NULL;12.0;ANIME;NULL;8.1;16+;24.0
Crunchyroll;TRINITY SEVEN;TV;2014;NULL;12.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Kokoro Connect;TV;2012;NULL;13.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;Nisemonogatari;TV;2012;NULL;11.0;ANIME;NULL;7.6;16+;24.0
Crunchyroll;Sword Art Online: Alicization - War of Underworld Part 2;TV;2020;NULL;11.0;ANIME;NULL;2.2;N/A;24.0
Crunchyroll;A Certain Magical Index;TV;2008;NULL;24.0;ANIME;NULL;6.8;14+;23.0
Crunchyroll;Haven't You Heard? I'm Sakamoto;TV;2016;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Cautious Hero: The Hero Is Overpowered but Overly Cautious;TV;2019;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Eromanga Sensei;TV;2017;NULL;12.0;ANIME;NULL;5.5;14+;24.0
Crunchyroll;Free! -Iwatobi Swim Club-;TV;2013;NULL;12.0;ANIME;NULL;7.3;10+;24.0
Crunchyroll;MUSHI-SHI;TV;2005;NULL;26.0;ANIME;NULL;8.5;14+;25.0
Crunchyroll;Welcome to the N-H-K;TV;2006;NULL;24.0;ANIME;NULL;8.2;16+;24.0
Crunchyroll;Yamada and the Seven Witches;TV;2015;NULL;12.0;ANIME;NULL;6.5;N/A;24.0
Crunchyroll;BLEND-S;TV;2017;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway;TV;2021;NULL;13.0;ANIME;NULL;7.4;N/A;24.0
Crunchyroll;Fairy Tail Series 2;TV;2014;NULL;102.0;ANIME;NULL;6.6;Livre;24.0
Crunchyroll;Fruits Basket Season 2;TV;2020;NULL;25.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Love, Chunibyo & Other Delusions - Heart Throb -;TV;2014;NULL;12.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;Spice and Wolf;TV;2008;NULL;13.0;ANIME;NULL;7.7;14+;24.0
Crunchyroll;Blue Exorcist: Kyoto Saga;TV;2017;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat;TV;2021;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;From the New World;TV;2012;NULL;25.0;ANIME;NULL;7.8;14+;23.0
Crunchyroll;Kuroko's Basketball 2;TV;2013;NULL;25.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Dr. STONE New World;TV;2023;NULL;11.0;ANIME;NULL;5.9;N/A;24.0
Crunchyroll;Snow White with the Red Hair;TV;2015;NULL;12.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Saekano: How to Raise a Boring Girlfriend;TV;2015;NULL;13.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Food Wars! The Fourth Plate;TV;2019;NULL;12.0;ANIME;NULL;7.9;Livre;24.0
Crunchyroll;The Girl Who Leapt Through Time;MOVIE;2006;NULL;1.0;ANIME;NULL;7.7;10+;97.0
Crunchyroll;Vivy -Fluorite Eye's Song-;TV;2021;NULL;13.0;ANIME;NULL;8.0;16+;23.0
Crunchyroll;K;TV;2012;NULL;13.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Monogatari Series Second Season;TV;2013;NULL;26.0;ANIME;NULL;8.6;14+;26.0
Crunchyroll;Grimgar of Fantasy and Ash;TV;2016;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Food Wars! The Third Plate: Totsuki Train Arc;TV;2018;NULL;12.0;ANIME;NULL;5.4;N/A;24.0
Crunchyroll;INUYASHIKI LAST HERO;TV;2017;NULL;11.0;ANIME;NULL;7.7;Not Rated;23.0
Crunchyroll;GAMERS!;TV;2017;NULL;12.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Wise Man’s Grandchild;TV;2019;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.;TV;2020;NULL;12.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;Darwin's Game;TV;2020;NULL;11.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;My Hero Academia: Heroes Rising;MOVIE;2019;NULL;1.0;ANIME;NULL;7.8;12+;104.0
Crunchyroll;Suzume;MOVIE;2022;NULL;1.0;ANIME;NULL;7.6;10+;121.0
Crunchyroll;86 EIGHTY-SIX Part 2;TV;2021;NULL;12.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;InuYasha;TV;2000;NULL;167.0;ANIME;NULL;7.9;14+;24.0
Crunchyroll;Fruits Basket The Final Season;TV;2021;NULL;13.0;ANIME;NULL;6.4;N/A;24.0
Crunchyroll;Teasing Master Takagi-san;TV;2018;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;My Love Story with Yamada-kun at Lv999;TV;2023;NULL;13.0;ANIME;NULL;7.6;14+;24.0
